"year","Agent_ID","SB_ID","Act_yield","M_Act_yield","Target","M_Target"
22,8,53,7.28,4.66,0,0
22,8,54,8.23,5.3,3.37120065806878,0
22,8,55,7.32,4.65,1.68483532738095,0
22,8,56,7.13,4.53,0,0
22,8,57,7.14,4.58,1.30350450396825,0
22,8,58,7.26,4.38,2.86915784832452,0
22,9,59,10.61,6.82,0,0
22,9,60,11.15,7.44,1.98992189484127,0
22,9,61,9.83,6.63,1.09997795414462,0
22,9,62,9.82,6.56,0,0
22,9,63,9.21,6.08,0,0
22,9,64,10.38,6.99,0,0
22,9,65,11.47,7.88,0.67496448170194,0
22,9,66,10.43,7.07,1.39506907738095,0
22,9,67,8.74,5.69,0.95598544973545,0
22,9,68,7.13,4.58,1.46416900132275,0
22,9,69,11.03,7.51,1.60037737323633,1.77297178130511
22,9,70,8.04,5.42,1.87182580467372,0.537957655643739
22,9,71,9.65,6.22,1.04382007429453,0.663267728725749
22,9,72,6.57,4.46,0.535692239858907,0
22,9,73,7.26,4.38,0,0
22,10,74,6.9,4.26,1.00413932021605,0
22,10,75,6.92,4.3,1.57331023148148,0.462657115520282
22,11,76,6.56,4.13,1.10266282407407,0
22,11,77,6.93,4.2,0.51521066468254,0
22,11,78,7.07,4.31,1.07428737488977,0
22,11,79,7.2,4.44,1.40053093805115,0
22,11,80,7.09,4.25,2.36736812610229,0
22,11,81,7.17,4.32,3.73759920634921,0
22,12,82,6.86,4.02,2.31824695326279,0
22,12,83,6.07,3.61,4.66599977954145,0
22,12,84,5.6,3.29,4.59459175044092,0
22,12,85,7.67,4.87,2.40023383487654,0.148632413800705
22,12,86,7.22,4.37,3.76532520943563,0
22,12,87,6.82,4.48,3.97085537918871,0.334628527336861
22,12,88,5.64,3.73,5.01639660493827,2.54715057319224
22,12,89,5.5,3.72,5.60206844246032,0.851064776124339
